checklist_id,global_unique_identifier,last_edited_date,taxonomic_order,category,taxon_concept_id,common_name,scientific_name,exotic_code,observation_count,breeding_code,breeding_category,behavior_code,age_sex,country,country_code,state,state_code,county,county_code,iba_code,bcr_code,usfws_code,atlas_block,locality,locality_id,locality_type,latitude,longitude,observation_date,time_observations_started,observer_id,sampling_event_identifier,protocol_type,protocol_code,project_code,duration_minutes,effort_distance_km,effort_area_ha,number_observers,all_species_reported,group_identifier,has_media,approved,reviewed,reason,trip_comments,species_comments,site,point_count_timestamp,timestamp_deployed,timestamp_collected
S142957203,URN:CornellLabOfOrnithology:EBIRD:OBS1770636531,2023-06-28 12:53:58.085553,8312,species,avibase-536A5157,Red-tailed Hawk,Buteo jamaicensis,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"1070 Tisha Ct, Santa Barbara US-CA (34.4583,-119.8096)",L19876644,P,34.458276999999995,-119.809632,2023-06-28,09:46:00,obsr2357337,S142957203,Stationary,P21,EBIRD,5,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, distant",SJC-03,2023-06-28T16:46:24Z,2023-06-23T18:51:58Z,2023-06-28T16:54:53Z
S142957203,URN:CornellLabOfOrnithology:EBIRD:OBS1770636528,2023-06-28 12:53:58.085553,11185,species,avibase-FA087E52,Nuttall's Woodpecker,Dryobates nuttallii,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"1070 Tisha Ct, Santa Barbara US-CA (34.4583,-119.8096)",L19876644,P,34.458276999999995,-119.809632,2023-06-28,09:46:00,obsr2357337,S142957203,Stationary,P21,EBIRD,5,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, 20 m",SJC-03,2023-06-28T16:46:24Z,2023-06-23T18:51:58Z,2023-06-28T16:54:53Z
S142957203,URN:CornellLabOfOrnithology:EBIRD:OBS1770636527,2023-06-28 12:53:58.085553,16667,species,avibase-44A20283,Western Flycatcher,Empidonax difficilis,NA,2,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"1070 Tisha Ct, Santa Barbara US-CA (34.4583,-119.8096)",L19876644,P,34.458276999999995,-119.809632,2023-06-28,09:46:00,obsr2357337,S142957203,Stationary,P21,EBIRD,5,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, 30 m",SJC-03,2023-06-28T16:46:24Z,2023-06-23T18:51:58Z,2023-06-28T16:54:53Z
S142957203,URN:CornellLabOfOrnithology:EBIRD:OBS1770636526,2023-06-28 12:53:58.085553,31790,species,avibase-89431E9F,House Finch,Haemorhous mexicanus,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"1070 Tisha Ct, Santa Barbara US-CA (34.4583,-119.8096)",L19876644,P,34.458276999999995,-119.809632,2023-06-28,09:46:00,obsr2357337,S142957203,Stationary,P21,EBIRD,5,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, distant",SJC-03,2023-06-28T16:46:24Z,2023-06-23T18:51:58Z,2023-06-28T16:54:53Z
S142957203,URN:CornellLabOfOrnithology:EBIRD:OBS1770636529,2023-06-28 12:53:58.085553,32595,species,avibase-05FF3C9B,Dark-eyed Junco,Junco hyemalis,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"1070 Tisha Ct, Santa Barbara US-CA (34.4583,-119.8096)",L19876644,P,34.458276999999995,-119.809632,2023-06-28,09:46:00,obsr2357337,S142957203,Stationary,P21,EBIRD,5,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, 20 m",SJC-03,2023-06-28T16:46:24Z,2023-06-23T18:51:58Z,2023-06-28T16:54:53Z
S142957203,URN:CornellLabOfOrnithology:EBIRD:OBS1770636530,2023-06-28 12:53:58.085553,33446,species,avibase-FFF61080,Orange-crowned Warbler,Leiothlypis celata,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"1070 Tisha Ct, Santa Barbara US-CA (34.4583,-119.8096)",L19876644,P,34.458276999999995,-119.809632,2023-06-28,09:46:00,obsr2357337,S142957203,Stationary,P21,EBIRD,5,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, distant",SJC-03,2023-06-28T16:46:24Z,2023-06-23T18:51:58Z,2023-06-28T16:54:53Z
S142957203,URN:CornellLabOfOrnithology:EBIRD:OBS1770636533,2023-06-28 12:53:58.085553,10927,species,avibase-7E327303,Acorn Woodpecker,Melanerpes formicivorus,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"1070 Tisha Ct, Santa Barbara US-CA (34.4583,-119.8096)",L19876644,P,34.458276999999995,-119.809632,2023-06-28,09:46:00,obsr2357337,S142957203,Stationary,P21,EBIRD,5,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, 30 m",SJC-03,2023-06-28T16:46:24Z,2023-06-23T18:51:58Z,2023-06-28T16:54:53Z
S142957203,URN:CornellLabOfOrnithology:EBIRD:OBS1770636525,2023-06-28 12:53:58.085553,27652,species,avibase-7EFF698D,Northern Mockingbird,Mimus polyglottos,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"1070 Tisha Ct, Santa Barbara US-CA (34.4583,-119.8096)",L19876644,P,34.458276999999995,-119.809632,2023-06-28,09:46:00,obsr2357337,S142957203,Stationary,P21,EBIRD,5,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, 40 m",SJC-03,2023-06-28T16:46:24Z,2023-06-23T18:51:58Z,2023-06-28T16:54:53Z
S142957203,URN:CornellLabOfOrnithology:EBIRD:OBS1770636523,2023-06-28 12:53:58.085553,32087,species,avibase-CD5C21CA,Lesser Goldfinch,Spinus psaltria,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"1070 Tisha Ct, Santa Barbara US-CA (34.4583,-119.8096)",L19876644,P,34.458276999999995,-119.809632,2023-06-28,09:46:00,obsr2357337,S142957203,Stationary,P21,EBIRD,5,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, distant",SJC-03,2023-06-28T16:46:24Z,2023-06-23T18:51:58Z,2023-06-28T16:54:53Z
S142957203,URN:CornellLabOfOrnithology:EBIRD:OBS1770636532,2023-06-28 12:53:58.085553,17146,species,avibase-178B8955,Cassin's Kingbird,Tyrannus vociferans,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"1070 Tisha Ct, Santa Barbara US-CA (34.4583,-119.8096)",L19876644,P,34.458276999999995,-119.809632,2023-06-28,09:46:00,obsr2357337,S142957203,Stationary,P21,EBIRD,5,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, distant",SJC-03,2023-06-28T16:46:24Z,2023-06-23T18:51:58Z,2023-06-28T16:54:53Z
S143032517,URN:CornellLabOfOrnithology:EBIRD:OBS1771267981,2023-06-29 11:27:17.433813,33446,species,avibase-FFF61080,Orange-crowned Warbler,Leiothlypis celata,NA,2,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"Tuckers Grove Park, Santa Barbara US-CA 34.45259, -119.78518",L25558984,P,34.452594,-119.78518199999999,2023-06-29,08:21:00,obsr2357337,S143032517,Stationary,P21,EBIRD,4,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, 25 m",SAC-01,2023-06-29T15:21:36Z,2023-06-29T15:14:46Z,2023-07-03T19:06:46Z
S143032517,URN:CornellLabOfOrnithology:EBIRD:OBS1771248025,2023-06-29 11:27:17.433813,10927,species,avibase-7E327303,Acorn Woodpecker,Melanerpes formicivorus,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"Tuckers Grove Park, Santa Barbara US-CA 34.45259, -119.78518",L25558984,P,34.452594,-119.78518199999999,2023-06-29,08:21:00,obsr2357337,S143032517,Stationary,P21,EBIRD,4,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"Visual, 20 m",SAC-01,2023-06-29T15:21:36Z,2023-06-29T15:14:46Z,2023-07-03T19:06:46Z
S143032517,URN:CornellLabOfOrnithology:EBIRD:OBS1771267979,2023-06-29 11:27:17.433813,32860,species,avibase-58E25701,Spotted Towhee,Pipilo maculatus,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"Tuckers Grove Park, Santa Barbara US-CA 34.45259, -119.78518",L25558984,P,34.452594,-119.78518199999999,2023-06-29,08:21:00,obsr2357337,S143032517,Stationary,P21,EBIRD,4,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, distant",SAC-01,2023-06-29T15:21:36Z,2023-06-29T15:14:46Z,2023-07-03T19:06:46Z
S143032517,URN:CornellLabOfOrnithology:EBIRD:OBS1771267978,2023-06-29 11:27:17.433813,33557,species,avibase-A6C0C4A9,Yellow Warbler,Setophaga petechia,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"Tuckers Grove Park, Santa Barbara US-CA 34.45259, -119.78518",L25558984,P,34.452594,-119.78518199999999,2023-06-29,08:21:00,obsr2357337,S143032517,Stationary,P21,EBIRD,4,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, 20 m",SAC-01,2023-06-29T15:21:36Z,2023-06-29T15:14:46Z,2023-07-03T19:06:46Z
S143032517,URN:CornellLabOfOrnithology:EBIRD:OBS1771267980,2023-06-29 11:27:17.433813,32087,species,avibase-CD5C21CA,Lesser Goldfinch,Spinus psaltria,NA,3,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"Tuckers Grove Park, Santa Barbara US-CA 34.45259, -119.78518",L25558984,P,34.452594,-119.78518199999999,2023-06-29,08:21:00,obsr2357337,S143032517,Stationary,P21,EBIRD,4,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, 20 m and distant",SAC-01,2023-06-29T15:21:36Z,2023-06-29T15:14:46Z,2023-07-03T19:06:46Z
S143032517,URN:CornellLabOfOrnithology:EBIRD:OBS1771267977,2023-06-29 11:27:17.433813,18851,species,avibase-1BDF5C00,Hutton's Vireo,Vireo huttoni,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"Tuckers Grove Park, Santa Barbara US-CA 34.45259, -119.78518",L25558984,P,34.452594,-119.78518199999999,2023-06-29,08:21:00,obsr2357337,S143032517,Stationary,P21,EBIRD,4,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, distant",SAC-01,2023-06-29T15:21:36Z,2023-06-29T15:14:46Z,2023-07-03T19:06:46Z
S143032517,URN:CornellLabOfOrnithology:EBIRD:OBS1771267976,2023-06-29 11:27:17.433813,2427,species,avibase-00124D98,Mourning Dove,Zenaida macroura,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"Tuckers Grove Park, Santa Barbara US-CA 34.45259, -119.78518",L25558984,P,34.452594,-119.78518199999999,2023-06-29,08:21:00,obsr2357337,S143032517,Stationary,P21,EBIRD,4,NA,NA,3,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, distant",SAC-01,2023-06-29T15:21:36Z,2023-06-29T15:14:46Z,2023-07-03T19:06:46Z
S143037511,URN:CornellLabOfOrnithology:EBIRD:OBS1771295664,2023-06-29 12:24:31.593351,21761,species,avibase-715D4DDE,Oak Titmouse,Baeolophus inornatus,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93111, Santa Barbara US-CA (34.4540,-119.7831)",L19861303,P,34.453993999999994,-119.783083,2023-06-29,09:18:00,obsr2357337,S143037511,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, distant",SAC-03,2023-06-29T16:18:40Z,2023-06-29T16:13:32Z,2023-07-03T18:49:53Z
S143037511,URN:CornellLabOfOrnithology:EBIRD:OBS1771295658,2023-06-29 12:24:31.593351,21168,species,avibase-69544B59,American Crow,Corvus brachyrhynchos,NA,3,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93111, Santa Barbara US-CA (34.4540,-119.7831)",L19861303,P,34.453993999999994,-119.783083,2023-06-29,09:18:00,obsr2357337,S143037511,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C and visual, 20 m",SAC-03,2023-06-29T16:18:40Z,2023-06-29T16:13:32Z,2023-07-03T18:49:53Z
S143037511,URN:CornellLabOfOrnithology:EBIRD:OBS1771295661,2023-06-29 12:24:31.593351,11185,species,avibase-FA087E52,Nuttall's Woodpecker,Dryobates nuttallii,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93111, Santa Barbara US-CA (34.4540,-119.7831)",L19861303,P,34.453993999999994,-119.783083,2023-06-29,09:18:00,obsr2357337,S143037511,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, 15 m",SAC-03,2023-06-29T16:18:40Z,2023-06-29T16:13:32Z,2023-07-03T18:49:53Z
S143037511,URN:CornellLabOfOrnithology:EBIRD:OBS1771295666,2023-06-29 12:24:31.593351,33446,species,avibase-FFF61080,Orange-crowned Warbler,Leiothlypis celata,NA,2,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93111, Santa Barbara US-CA (34.4540,-119.7831)",L19861303,P,34.453993999999994,-119.783083,2023-06-29,09:18:00,obsr2357337,S143037511,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, 30 m and distant",SAC-03,2023-06-29T16:18:40Z,2023-06-29T16:13:32Z,2023-07-03T18:49:53Z
S143037511,URN:CornellLabOfOrnithology:EBIRD:OBS1771295662,2023-06-29 12:24:31.593351,1986,species,avibase-31ACA998,Band-tailed Pigeon,Patagioenas fasciata,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93111, Santa Barbara US-CA (34.4540,-119.7831)",L19861303,P,34.453993999999994,-119.783083,2023-06-29,09:18:00,obsr2357337,S143037511,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"Visual, 10 m and S",SAC-03,2023-06-29T16:18:40Z,2023-06-29T16:13:32Z,2023-07-03T18:49:53Z
S143037511,URN:CornellLabOfOrnithology:EBIRD:OBS1771295663,2023-06-29 12:24:31.593351,32860,species,avibase-58E25701,Spotted Towhee,Pipilo maculatus,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93111, Santa Barbara US-CA (34.4540,-119.7831)",L19861303,P,34.453993999999994,-119.783083,2023-06-29,09:18:00,obsr2357337,S143037511,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, distant",SAC-03,2023-06-29T16:18:40Z,2023-06-29T16:13:32Z,2023-07-03T18:49:53Z
S143037511,URN:CornellLabOfOrnithology:EBIRD:OBS1771295660,2023-06-29 12:24:31.593351,4803,species,avibase-C25794D5,Allen's Hummingbird,Selasphorus sasin,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93111, Santa Barbara US-CA (34.4540,-119.7831)",L19861303,P,34.453993999999994,-119.783083,2023-06-29,09:18:00,obsr2357337,S143037511,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"Visual, 15 m",SAC-03,2023-06-29T16:18:40Z,2023-06-29T16:13:32Z,2023-07-03T18:49:53Z
S143037511,URN:CornellLabOfOrnithology:EBIRD:OBS1771295659,2023-06-29 12:24:31.593351,26436,species,avibase-19CCBBD2,White-breasted Nuthatch,Sitta carolinensis,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93111, Santa Barbara US-CA (34.4540,-119.7831)",L19861303,P,34.453993999999994,-119.783083,2023-06-29,09:18:00,obsr2357337,S143037511,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, distant",SAC-03,2023-06-29T16:18:40Z,2023-06-29T16:13:32Z,2023-07-03T18:49:53Z
S143037511,URN:CornellLabOfOrnithology:EBIRD:OBS1771295665,2023-06-29 12:24:31.593351,26911,species,avibase-603194D3,Bewick's Wren,Thryomanes bewickii,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93111, Santa Barbara US-CA (34.4540,-119.7831)",L19861303,P,34.453993999999994,-119.783083,2023-06-29,09:18:00,obsr2357337,S143037511,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, 40 m",SAC-03,2023-06-29T16:18:40Z,2023-06-29T16:13:32Z,2023-07-03T18:49:53Z
S143039825,URN:CornellLabOfOrnithology:EBIRD:OBS1771318480,2023-06-29 12:51:25.731847,21761,species,avibase-715D4DDE,Oak Titmouse,Baeolophus inornatus,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"4597 Cam Molinero, Santa Barbara US-CA 34.45517, -119.78274",L25560946,P,34.455169,-119.78273599999999,2023-06-29,09:45:00,obsr2357337,S143039825,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, distant",SAC-04,2023-06-29T16:45:21Z,2023-06-29T16:40:06Z,2023-07-03T18:42:52Z
S143039825,URN:CornellLabOfOrnithology:EBIRD:OBS1771318477,2023-06-29 12:51:25.731847,7624,species,avibase-36B3872D,Turkey Vulture,Cathartes aura,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"4597 Cam Molinero, Santa Barbara US-CA 34.45517, -119.78274",L25560946,P,34.455169,-119.78273599999999,2023-06-29,09:45:00,obsr2357337,S143039825,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"Visual, distant",SAC-04,2023-06-29T16:45:21Z,2023-06-29T16:40:06Z,2023-07-03T18:42:52Z
S143039825,URN:CornellLabOfOrnithology:EBIRD:OBS1771318482,2023-06-29 12:51:25.731847,25004,species,avibase-989B57D8,Wrentit,Chamaea fasciata,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"4597 Cam Molinero, Santa Barbara US-CA 34.45517, -119.78274",L25560946,P,34.455169,-119.78273599999999,2023-06-29,09:45:00,obsr2357337,S143039825,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, distant",SAC-04,2023-06-29T16:45:21Z,2023-06-29T16:40:06Z,2023-07-03T18:42:52Z
S143039825,URN:CornellLabOfOrnithology:EBIRD:OBS1771318478,2023-06-29 12:51:25.731847,21168,species,avibase-69544B59,American Crow,Corvus brachyrhynchos,NA,3,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"4597 Cam Molinero, Santa Barbara US-CA 34.45517, -119.78274",L25560946,P,34.455169,-119.78273599999999,2023-06-29,09:45:00,obsr2357337,S143039825,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, 25m",SAC-04,2023-06-29T16:45:21Z,2023-06-29T16:40:06Z,2023-07-03T18:42:52Z
S143039825,URN:CornellLabOfOrnithology:EBIRD:OBS1771318481,2023-06-29 12:51:25.731847,33446,species,avibase-FFF61080,Orange-crowned Warbler,Leiothlypis celata,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"4597 Cam Molinero, Santa Barbara US-CA 34.45517, -119.78274",L25560946,P,34.455169,-119.78273599999999,2023-06-29,09:45:00,obsr2357337,S143039825,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, 25 m",SAC-04,2023-06-29T16:45:21Z,2023-06-29T16:40:06Z,2023-07-03T18:42:52Z
S143039825,URN:CornellLabOfOrnithology:EBIRD:OBS1771318479,2023-06-29 12:51:25.731847,26911,species,avibase-603194D3,Bewick's Wren,Thryomanes bewickii,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"4597 Cam Molinero, Santa Barbara US-CA 34.45517, -119.78274",L25560946,P,34.455169,-119.78273599999999,2023-06-29,09:45:00,obsr2357337,S143039825,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"Visual, 15m",SAC-04,2023-06-29T16:45:21Z,2023-06-29T16:40:06Z,2023-07-03T18:42:52Z
S143143921,URN:CornellLabOfOrnithology:EBIRD:OBS1772035408,2023-06-30 12:10:47.269978,20908,species,avibase-151C2B3F,California Scrub-Jay,Aphelocoma californica,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93460, Santa Ynez US-CA 34.68599, -120.03501",L25583438,P,34.685985,-120.035009,2023-06-30,09:05:00,obsr2357337,S143143921,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, distant",SR-13,2023-06-30T16:04:57Z,2023-06-26T17:32:49Z,2023-06-30T16:11:45Z
S143143921,URN:CornellLabOfOrnithology:EBIRD:OBS1772035411,2023-06-30 12:10:47.269978,8312,species,avibase-536A5157,Red-tailed Hawk,Buteo jamaicensis,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93460, Santa Ynez US-CA 34.68599, -120.03501",L25583438,P,34.685985,-120.035009,2023-06-30,09:05:00,obsr2357337,S143143921,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, distant",SR-13,2023-06-30T16:04:57Z,2023-06-26T17:32:49Z,2023-06-30T16:11:45Z
S143143921,URN:CornellLabOfOrnithology:EBIRD:OBS1772035412,2023-06-30 12:10:47.269978,1045,species,avibase-F93AC929,California Quail,Callipepla californica,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93460, Santa Ynez US-CA 34.68599, -120.03501",L25583438,P,34.685985,-120.035009,2023-06-30,09:05:00,obsr2357337,S143143921,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, distant",SR-13,2023-06-30T16:04:57Z,2023-06-26T17:32:49Z,2023-06-30T16:11:45Z
S143143921,URN:CornellLabOfOrnithology:EBIRD:OBS1772035410,2023-06-30 12:10:47.269978,4787,species,avibase-42393721,Anna's Hummingbird,Calypte anna,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93460, Santa Ynez US-CA 34.68599, -120.03501",L25583438,P,34.685985,-120.035009,2023-06-30,09:05:00,obsr2357337,S143143921,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, 40m",SR-13,2023-06-30T16:04:57Z,2023-06-26T17:32:49Z,2023-06-30T16:11:45Z
S143143921,URN:CornellLabOfOrnithology:EBIRD:OBS1772035409,2023-06-30 12:10:47.269978,11185,species,avibase-FA087E52,Nuttall's Woodpecker,Dryobates nuttallii,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93460, Santa Ynez US-CA 34.68599, -120.03501",L25583438,P,34.685985,-120.035009,2023-06-30,09:05:00,obsr2357337,S143143921,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C, disyant",SR-13,2023-06-30T16:04:57Z,2023-06-26T17:32:49Z,2023-06-30T16:11:45Z
S143143921,URN:CornellLabOfOrnithology:EBIRD:OBS1772035414,2023-06-30 12:10:47.269978,10927,species,avibase-7E327303,Acorn Woodpecker,Melanerpes formicivorus,NA,2,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93460, Santa Ynez US-CA 34.68599, -120.03501",L25583438,P,34.685985,-120.035009,2023-06-30,09:05:00,obsr2357337,S143143921,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"Visual, distant",SR-13,2023-06-30T16:04:57Z,2023-06-26T17:32:49Z,2023-06-30T16:11:45Z
S143143921,URN:CornellLabOfOrnithology:EBIRD:OBS1772035407,2023-06-30 12:10:47.269978,32860,species,avibase-58E25701,Spotted Towhee,Pipilo maculatus,NA,2,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93460, Santa Ynez US-CA 34.68599, -120.03501",L25583438,P,34.685985,-120.035009,2023-06-30,09:05:00,obsr2357337,S143143921,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, distant",SR-13,2023-06-30T16:04:57Z,2023-06-26T17:32:49Z,2023-06-30T16:11:45Z
S143143921,URN:CornellLabOfOrnithology:EBIRD:OBS1772035413,2023-06-30 12:10:47.269978,27672,species,avibase-AC2B812A,Western Bluebird,Sialia mexicana,NA,2,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93460, Santa Ynez US-CA 34.68599, -120.03501",L25583438,P,34.685985,-120.035009,2023-06-30,09:05:00,obsr2357337,S143143921,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"C and visual, 30m and distant",SR-13,2023-06-30T16:04:57Z,2023-06-26T17:32:49Z,2023-06-30T16:11:45Z
S143143921,URN:CornellLabOfOrnithology:EBIRD:OBS1772035406,2023-06-30 12:10:47.269978,2427,species,avibase-00124D98,Mourning Dove,Zenaida macroura,NA,1,NA,NA,NA,NA,United States,US,California,US-CA,Santa Barbara,US-CA-083,NA,32,NA,NA,"93460, Santa Ynez US-CA 34.68599, -120.03501",L25583438,P,34.685985,-120.035009,2023-06-30,09:05:00,obsr2357337,S143143921,Stationary,P21,EBIRD,5,NA,NA,4,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,"S, distant",SR-13,2023-06-30T16:04:57Z,2023-06-26T17:32:49Z,2023-06-30T16:11:45Z
